id_recomendacion,id_parcela,id_ciclo,fecha_generacion,fecha_riego_sugerida,lamina_recomendada_mm,eto_referencia,etc_calculada,deficit_acumulado_mm,nivel_urgencia,algoritmo_version,aceptada,ahorro_estimado_m3,ahorro_mxn,ahorro_kwh,prioridad_tecnificacion,migracion_sugerida,score_optimizacion,confianza_modelo,explicacion_ia
b3073cbc-0a66-459e-8953-0b0c852d611e,PAR-019,CIC-2025-PV,2025-04-28,2025-04-29,18.48,7.37,9.139,12.1,Alta,MILPIN-v1.2,aceptada,0.0,0.0,0.0,Alta,Aspersion -> Goteo,0.36,0.73,Score optimizacion 0.36: migracion Aspersion -> Goteo proyecta ahorro 0% consumo anual con payback < 2 ciclos.
1fcb8b8b-18ca-4b6f-8f8e-be2d9b4966d2,PAR-019,CIC-2025-OI,2026-03-11,2026-03-15,23.59,6.09,3.471,14.05,Media,MILPIN-v2.0,rechazada,0.0,0.0,0.0,Alta,Microaspersion -> Goteo,0.33,0.41,Patron historico + indices climaticos: riego optimo en 6 dias evita estres hidrico en etapa Final.
fac17936-fd0a-4b4f-8dad-82ac7efd301a,PAR-019,CIC-2025-OI,2025-11-30,2025-12-02,27.76,3.66,3.111,22.89,Media,MILPIN-v1.2,rechazada,0.0,0.0,0.0,Media,Gravedad -> Microaspersion,0.48,0.49,Score optimizacion 0.48: migracion Gravedad -> Microaspersion proyecta ahorro 0% consumo anual con payback < 2 ciclos.
4f04e011-9a61-43fe-85a9-01c10f2676ae,PAR-019,CIC-2025-OI,2026-02-11,2026-02-14,13.95,4.2,3.57,10.01,Media,MILPIN-v1.3,rechazada,0.0,0.0,0.0,Media,Gravedad -> Goteo,0.51,0.46,Optimizacion turno nocturno 22-06 h: reduce evaporacion estimada 12-15%. Deficit actual 10.0 mm.
5653c7b1-3bd1-40b0-a9ed-4082fdb3ed84,PAR-019,CIC-2025-OI,2026-02-17,2026-02-19,14.46,4.64,3.294,8.39,Media,MILPIN-v1.2,aceptada,0.0,0.0,0.0,Media,Gravedad -> Goteo,0.53,0.53,Optimizacion turno nocturno 22-06 h: reduce evaporacion estimada 12-15%. Deficit actual 8.4 mm.
3c1a487d-422b-4ff4-aa3f-c9ace69bdf19,PAR-019,CIC-2025-OI,2026-03-17,2026-03-20,29.75,6.11,3.849,19.78,Baja,MILPIN-v1.3,aceptada,0.0,0.0,0.0,Baja,Gravedad -> Microaspersion,0.35,0.45,Optimizacion turno nocturno 22-06 h: reduce evaporacion estimada 12-15%. Deficit actual 19.8 mm.
13f2a887-e273-4d9c-a122-263af8a50d77,PAR-019,CIC-2025-OI,2025-12-29,2026-01-03,23.58,3.15,3.717,13.95,Baja,MILPIN-v2.0,sin_respuesta,0.0,0.0,0.0,Alta,Gravedad -> Microaspersion,0.62,0.49,ETo proyectada 3.1 mm/dia (horizonte 7 dias). Kc=1.18 etapa Media. Aplicar lamina 24 mm.
686183d0-5aa0-414e-b39f-c874abbaf73d,PAR-019,CIC-2026-PV,2026-09-12,2026-09-17,14.28,6.35,3.746,6.89,Alta,MILPIN-v1.3,aceptada,625.2,1050.34,192.94,Alta,Gravedad -> Goteo,0.94,0.95,Balance hidrico acumulado indica deficit de 6.9 mm. Riego preventivo recomendado en 5 dias.
843381e7-49a8-4166-8d3e-e7e9be0b0380,PAR-019,CIC-2026-PV,2026-04-16,2026-04-18,21.16,7.62,7.155,14.3,Alta,MILPIN-v1.3,aceptada,929.7,1561.9,286.91,Media,Gravedad -> Microaspersion,0.93,0.96,Deficit acumulado 14.3 mm supera umbral critico. Riego urgente antes de 4 dias para evitar dano.
e3d3c7d0-1173-45f3-9ad6-523d36d79486,PAR-019,CIC-2026-PV,2026-08-31,2026-09-01,25.8,7.33,4.545,17.94,Alta,MILPIN-v1.3,rechazada,1132.7,1902.94,349.55,Baja,Aspersion -> Goteo,0.9,0.81,Patron historico + indices climaticos: riego optimo en 6 dias evita estres hidrico en etapa Final.
ab5dc4e5-6cf8-4c9f-be5f-a76fb084d0a0,PAR-019,CIC-2026-PV,2026-08-16,2026-08-18,9.72,7.69,4.922,5.66,Baja,MILPIN-v2.0,modificada,426.3,716.18,131.56,Alta,Mantener sistema actual,0.95,0.89,Patron historico + indices climaticos: riego optimo en 6 dias evita estres hidrico en etapa Final.
3714bc1b-3d90-4795-9b50-32b89879ca20,PAR-019,CIC-2026-PV,2026-04-04,2026-04-09,19.27,7.44,5.134,15.41,Baja,MILPIN-v2.0,rechazada,848.5,1425.48,261.85,Media,Gravedad -> Goteo,0.82,0.97,FAO-56 detecta inicio etapa media con Kc=0.69. Incrementar lamina un 9% respecto evento anterior.
47c79541-4f12-4b51-94c3-133655649a10,PAR-019,CIC-2026-PV,2026-05-06,2026-05-09,14.29,8.82,10.319,5.74,Media,MILPIN-v1.2,modificada,629.3,1057.22,194.2,Alta,Mantener sistema actual,0.89,0.77,Optimizacion turno nocturno 22-06 h: reduce evaporacion estimada 12-15%. Deficit actual 5.7 mm.
9f6ad944-a999-43f8-ab4f-32eedae12257,PAR-019,CIC-2026-PV,2026-04-28,2026-05-02,31.92,7.54,9.35,25.5,Media,MILPIN-v2.0,aceptada,1404.8,2360.06,433.52,Media,Gravedad -> Goteo,0.83,0.74,ETo proyectada 7.5 mm/dia (horizonte 7 dias). Kc=1.24 etapa Media. Aplicar lamina 32 mm.
47495567-9142-4103-90ae-14e7e64efbc9,PAR-020,CIC-2025-PV,2025-09-30,2025-10-04,23.67,6.36,5.533,19.19,Baja,MILPIN-v1.2,modificada,2479.4,4165.39,765.14,Media,Gravedad -> Microaspersion,0.49,0.51,FAO-56 detecta inicio etapa media con Kc=0.87. Incrementar lamina un 28% respecto evento anterior.
08362500-adcb-4b2d-805e-d7e4502dac1b,PAR-020,CIC-2025-PV,2025-09-30,2025-10-01,20.16,6.42,5.585,16.26,Alta,MILPIN-v1.3,aceptada,2111.9,3547.99,651.73,Media,Microaspersion -> Goteo,0.62,0.6,Deficit acumulado 16.3 mm supera umbral critico. Riego urgente antes de 6 dias para evitar dano.
688ac3dc-2fad-48a3-bc3f-a5eef52e2787,PAR-020,CIC-2025-PV,2025-08-02,2025-08-04,24.05,7.49,6.816,15.09,Alta,MILPIN-v1.2,aceptada,2518.6,4231.25,777.24,Baja,Mantener sistema actual,0.55,0.42,Balance hidrico acumulado indica deficit de 15.1 mm. Riego preventivo recomendado en 4 dias.
111f0a66-5840-4b3e-9af9-0e98afc79bf8,PAR-020,CIC-2025-PV,2025-09-27,2025-09-30,36.33,6.66,5.927,27.51,Media,MILPIN-v1.2,modificada,3802.4,6388.03,1173.42,Alta,Mantener sistema actual,0.43,0.48,Patron historico + indices climaticos: riego optimo en 5 dias evita estres hidrico en etapa Final.
e86774c8-18f8-4ad2-bde5-36155207a3b2,PAR-020,CIC-2025-PV,2025-07-20,2025-07-25,20.47,7.65,6.732,15.78,Alta,MILPIN-v1.3,aceptada,2143.8,3601.58,661.58,Media,Gravedad -> Goteo,0.46,0.48,Deficit acumulado 15.8 mm supera umbral critico. Riego urgente antes de 4 dias para evitar dano.
51aacb51-3351-4898-9386-b7d08098feac,PAR-020,CIC-2025-OI,2025-12-02,2025-12-05,29.19,3.03,2.427,22.98,Alta,MILPIN-v2.0,rechazada,3057.6,5136.77,943.58,Media,Gravedad -> Goteo,0.44,0.6,Balance hidrico acumulado indica deficit de 23.0 mm. Riego preventivo recomendado en 4 dias.
24266958-cca4-485e-9c80-f4a7455abb04,PAR-020,CIC-2025-OI,2026-01-06,2026-01-08,21.37,3.61,3.791,14.77,Alta,MILPIN-v1.2,aceptada,2239.3,3762.02,691.05,Alta,Gravedad -> Goteo,0.46,0.58,Patron historico + indices climaticos: riego optimo en 6 dias evita estres hidrico en etapa Media.
ec21195b-9e87-4ca5-996c-f8e1217c501d,PAR-020,CIC-2025-OI,2026-01-12,2026-01-14,31.33,3.38,3.583,26.58,Alta,MILPIN-v2.0,rechazada,3280.6,5511.41,1012.39,Alta,Gravedad -> Goteo,0.38,0.58,Score optimizacion 0.38: migracion Gravedad -> Goteo proyecta ahorro 28% consumo anual con payback < 2 ciclos.
97950f52-ac1e-4ecc-ace8-493501d25e93,PAR-020,CIC-2025-OI,2026-03-14,2026-03-18,20.99,6.08,5.29,14.32,Baja,MILPIN-v1.2,rechazada,2197.6,3691.97,678.18,Alta,Microaspersion -> Goteo,0.61,0.43,Deficit acumulado 14.3 mm supera umbral critico. Riego urgente antes de 6 dias para evitar dano.
765f0525-0bba-4ce5-8dea-76c1f53da9ee,PAR-020,CIC-2026-PV,2026-10-02,2026-10-07,27.1,4.82,4.386,23.6,Alta,MILPIN-v1.2,modificada,720.3,1210.1,222.28,Alta,Gravedad -> Goteo,0.9,0.78,ETo proyectada 4.8 mm/dia (horizonte 7 dias). Kc=0.91 etapa Final. Aplicar lamina 27 mm.
b206e0b7-6bc8-4ca1-8f36-a16af2e42816,PAR-020,CIC-2026-PV,2026-04-22,2026-04-27,29.48,7.38,6.915,19.88,Baja,MILPIN-v1.2,modificada,781.6,1313.09,241.2,Alta,Aspersion -> Goteo,0.8,0.74,Deficit acumulado 19.9 mm supera umbral critico. Riego urgente antes de 4 dias para evitar dano.
2702f8af-365f-45ce-83e0-633e1c49e53a,PAR-020,CIC-2026-PV,2026-05-19,2026-05-21,11.05,8.44,8.524,5.84,Alta,MILPIN-v1.2,aceptada,294.0,493.92,90.73,Baja,Microaspersion -> Goteo,0.86,0.91,ETo proyectada 8.4 mm/dia (horizonte 7 dias). Kc=1.01 etapa Media. Aplicar lamina 11 mm.
b8f55f6a-b240-4789-8e28-76c4985ffe1f,PAR-020,CIC-2026-PV,2026-07-16,2026-07-18,14.61,8.25,7.178,11.39,Media,MILPIN-v1.3,aceptada,389.5,654.36,120.2,Alta,Aspersion -> Goteo,0.86,0.94,FAO-56 detecta inicio etapa media con Kc=0.87. Incrementar lamina un 9% respecto evento anterior.
0b472724-ff21-4da5-b013-63f1735179cf,PAR-020,CIC-2026-PV,2026-08-20,2026-08-21,22.44,7.61,6.621,19.12,Media,MILPIN-v1.2,aceptada,597.8,1004.3,184.48,Alta,Aspersion -> Goteo,0.78,0.91,Balance hidrico acumulado indica deficit de 19.1 mm. Riego preventivo recomendado en 6 dias.
5aae24d2-4d37-4d45-a4c6-3f8518bd9ce0,PAR-020,CIC-2026-PV,2026-08-17,2026-08-19,30.79,7.51,6.684,26.97,Media,MILPIN-v1.2,aceptada,818.3,1374.74,252.53,Alta,Microaspersion -> Goteo,0.86,0.8,FAO-56 detecta inicio etapa media con Kc=0.89. Incrementar lamina un 9% respecto evento anterior.
a6378185-ec95-4034-a35b-78c43a78d8d4,PAR-020,CIC-2026-PV,2026-05-22,2026-05-24,30.77,8.36,8.778,23.5,Media,MILPIN-v1.2,aceptada,815.9,1370.71,251.79,Baja,Microaspersion -> Goteo,0.78,0.74,FAO-56 detecta inicio etapa media con Kc=1.05. Incrementar lamina un 9% respecto evento anterior.
b267c863-3060-4824-b552-c4f51aaff9df,PAR-020,CIC-2026-PV,2026-03-19,2026-03-24,29.72,5.82,3.725,22.26,Media,MILPIN-v2.0,aceptada,788.9,1325.35,243.45,Media,Mantener sistema actual,0.92,0.95,Deficit acumulado 22.3 mm supera umbral critico. Riego urgente antes de 6 dias para evitar dano.
7e8b97be-213e-477c-be49-f955598e1427,PAR-021,CIC-2025-PV,2025-08-12,2025-08-16,27.84,7.4,2.812,24.2,Alta,MILPIN-v1.2,modificada,1044.9,1755.43,322.46,Media,Gravedad -> Microaspersion,0.69,0.76,Score optimizacion 0.69: migracion Gravedad -> Microaspersion proyecta ahorro 9% consumo anual con payback < 2 ciclos.
27a76d7b-3003-4b22-9289-928dd30304e4,PAR-021,CIC-2025-PV,2025-07-08,2025-07-12,18.14,7.91,3.085,10.66,Alta,MILPIN-v1.2,aceptada,678.2,1139.38,209.29,Media,Microaspersion -> Goteo,0.48,0.73,ETo proyectada 7.9 mm/dia (horizonte 7 dias). Kc=0.39 etapa Final. Aplicar lamina 18 mm.
11053943-c735-49d6-b780-cd3cb943af24,PAR-021,CIC-2025-PV,2025-10-09,2025-10-14,33.64,4.76,1.761,25.2,Media,MILPIN-v2.0,sin_respuesta,1259.4,2115.79,388.65,Baja,Aspersion -> Goteo,0.47,0.73,ETo proyectada 4.8 mm/dia (horizonte 7 dias). Kc=0.37 etapa Final. Aplicar lamina 34 mm.
57188ce1-caeb-4411-8846-1121785a41b9,PAR-021,CIC-2025-PV,2025-08-31,2025-09-04,29.48,7.59,2.429,22.62,Baja,MILPIN-v1.2,rechazada,1103.7,1854.22,340.6,Media,Microaspersion -> Goteo,0.43,0.47,Optimizacion turno nocturno 22-06 h: reduce evaporacion estimada 12-15%. Deficit actual 22.6 mm.
59cd8661-f5f4-4032-ac6a-1c647b6b3c8f,PAR-021,CIC-2025-OI,2026-01-19,2026-01-23,32.74,3.6,2.448,24.86,Baja,MILPIN-v2.0,rechazada,1228.3,2063.54,379.05,Media,Gravedad -> Microaspersion,0.56,0.45,ETo proyectada 3.6 mm/dia (horizonte 7 dias). Kc=0.68 etapa Final. Aplicar lamina 33 mm.
3ae852d5-3b0f-4d93-a0f5-6f887b9da873,PAR-021,CIC-2025-OI,2026-02-07,2026-02-12,17.71,4.67,1.588,10.67,Alta,MILPIN-v2.0,rechazada,664.3,1116.02,205.0,Alta,Mantener sistema actual,0.6,0.42,Optimizacion turno nocturno 22-06 h: reduce evaporacion estimada 12-15%. Deficit actual 10.7 mm.
f694fdab-15aa-4ae8-9519-876630b13815,PAR-021,CIC-2025-OI,2026-03-31,2026-04-05,26.65,6.18,2.287,23.11,Media,MILPIN-v2.0,aceptada,999.9,1679.83,308.57,Baja,Gravedad -> Goteo,0.58,0.71,Score optimizacion 0.58: migracion Gravedad -> Goteo proyecta ahorro 9% consumo anual con payback < 2 ciclos.
eb165342-d338-4a82-910a-616417ab9c46,PAR-021,CIC-2026-PV,2026-08-30,2026-09-03,20.89,7.32,2.342,16.43,Baja,MILPIN-v2.0,aceptada,1003.4,1685.71,309.65,Baja,Gravedad -> Goteo,0.89,0.75,FAO-56 detecta inicio etapa media con Kc=0.32. Incrementar lamina un 11% respecto evento anterior.
647652d7-31d9-48e0-979f-3559e5ce4eec,PAR-021,CIC-2026-PV,2026-06-22,2026-06-26,14.71,9.28,3.619,5.44,Alta,MILPIN-v1.2,aceptada,709.3,1191.62,218.89,Baja,Gravedad -> Goteo,0.77,0.8,Patron historico + indices climaticos: riego optimo en 4 dias evita estres hidrico en etapa Final.
3325699d-b2d4-4f1a-a7d7-c1752a7dab6a,PAR-021,CIC-2026-PV,2026-09-18,2026-09-21,16.73,6.46,2.39,9.23,Media,MILPIN-v1.3,modificada,802.7,1348.54,247.71,Alta,Microaspersion -> Goteo,0.96,0.91,FAO-56 detecta inicio etapa media con Kc=0.37. Incrementar lamina un 11% respecto evento anterior.
c590b62f-3d9c-460c-b859-6110f63ba9d2,PAR-021,CIC-2026-PV,2026-09-30,2026-10-02,29.31,6.47,2.329,22.21,Media,MILPIN-v2.0,rechazada,1408.2,2365.78,434.57,Alta,Mantener sistema actual,0.79,0.89,Optimizacion turno nocturno 22-06 h: reduce evaporacion estimada 12-15%. Deficit actual 22.2 mm.
3d64ddb4-b915-4aba-826a-6bb4ff4c3b55,PAR-021,CIC-2026-PV,2026-08-23,2026-08-24,33.98,7.44,2.381,25.95,Baja,MILPIN-v2.0,aceptada,1629.7,2737.9,502.93,Alta,Gravedad -> Goteo,0.82,0.76,Deficit acumulado 25.9 mm supera umbral critico. Riego urgente antes de 5 dias para evitar dano.
898ad936-0253-489e-b7d2-c518545c1e87,PAR-021,CIC-2026-PV,2026-04-30,2026-05-03,13.14,7.23,8.17,7.41,Alta,MILPIN-v1.3,aceptada,633.2,1063.78,195.41,Baja,Aspersion -> Goteo,0.86,0.92,Optimizacion turno nocturno 22-06 h: reduce evaporacion estimada 12-15%. Deficit actual 7.4 mm.
d3d1b4d1-fe3b-4508-bcbf-e8047447f74b,PAR-022,CIC-2025-PV,2025-09-16,2025-09-17,31.87,6.31,5.553,27.36,Baja,MILPIN-v1.2,sin_respuesta,1200.5,2016.84,370.47,Media,Gravedad -> Microaspersion,0.5,0.54,Score optimizacion 0.50: migracion Gravedad -> Microaspersion proyecta ahorro 11% consumo anual con payback < 2 ciclos.
ba8196ef-2e8e-4a62-8463-e86f8f897864,PAR-022,CIC-2025-PV,2025-03-17,2025-03-22,10.47,6.13,3.678,7.04,Alta,MILPIN-v1.2,aceptada,395.7,664.78,122.11,Media,Gravedad -> Microaspersion,0.55,0.54,Balance hidrico acumulado indica deficit de 7.0 mm. Riego preventivo recomendado en 6 dias.
e2b27f74-2e8f-4f12-b7d3-a9640f8b5a57,PAR-022,CIC-2025-PV,2025-03-08,2025-03-11,23.83,6.15,3.752,20.25,Baja,MILPIN-v2.0,aceptada,897.0,1506.96,276.81,Media,Gravedad -> Goteo,0.57,0.7,Optimizacion turno nocturno 22-06 h: reduce evaporacion estimada 12-15%. Deficit actual 20.2 mm.
e9c6e362-2096-4164-9982-b7d3b4b4d6b7,PAR-022,CIC-2025-OI,2025-11-24,2025-11-28,25.71,4.15,3.15,22.2,Alta,MILPIN-v2.0,modificada,967.5,1625.4,298.57,Media,Aspersion -> Goteo,0.43,0.4,Optimizacion turno nocturno 22-06 h: reduce evaporacion estimada 12-15%. Deficit actual 22.2 mm.
370fcecc-8ed6-4141-a617-20f6c91501bb,PAR-022,CIC-2025-OI,2026-01-10,2026-01-15,11.61,3.26,3.358,6.38,Baja,MILPIN-v2.0,aceptada,436.3,732.98,134.64,Alta,Gravedad -> Goteo,0.5,0.4,Score optimizacion 0.50: migracion Gravedad -> Goteo proyecta ahorro 11% consumo anual con payback < 2 ciclos.
b85fc750-68d8-4f8b-87a3-3168d0d5326f,PAR-022,CIC-2025-OI,2025-12-16,2025-12-21,26.8,2.91,2.913,23.11,Alta,MILPIN-v2.0,modificada,1008.1,1693.61,311.1,Media,Aspersion -> Goteo,0.51,0.41,Optimizacion turno nocturno 22-06 h: reduce evaporacion estimada 12-15%. Deficit actual 23.1 mm.
e66254e9-a47a-4337-88ce-398457c5db43,PAR-022,CIC-2025-OI,2025-10-29,2025-10-31,29.08,4.97,2.883,24.95,Alta,MILPIN-v2.0,sin_respuesta,1094.8,1839.26,337.86,Media,Gravedad -> Goteo,0.57,0.59,Score optimizacion 0.57: migracion Gravedad -> Goteo proyecta ahorro 11% consumo anual con payback < 2 ciclos.
730c08ac-65dd-40a1-a003-54c15c8855af,PAR-022,CIC-2025-OI,2026-04-04,2026-04-07,30.01,7.79,6.933,26.48,Baja,MILPIN-v1.3,sin_respuesta,1130.1,1898.57,348.75,Media,Gravedad -> Microaspersion,0.49,0.46,Patron historico + indices climaticos: riego optimo en 5 dias evita estres hidrico en etapa Final.
b7573465-0c63-48bf-b708-590bffe907fb,PAR-022,CIC-2025-OI,2025-12-12,2025-12-17,30.43,3.24,3.013,27.17,Media,MILPIN-v2.0,modificada,1146.3,1925.78,353.75,Media,Microaspersion -> Goteo,0.69,0.49,Score optimizacion 0.69: migracion Microaspersion -> Goteo proyecta ahorro 11% consumo anual con payback < 2 ciclos.
53a1c578-60d2-4d44-ad85-608cad1ab826,PAR-022,CIC-2026-PV,2026-05-08,2026-05-10,14.07,8.35,8.517,6.1,Media,MILPIN-v1.2,aceptada,0.0,0.0,0.0,Media,Microaspersion -> Goteo,0.8,0.82,Patron historico + indices climaticos: riego optimo en 3 dias evita estres hidrico en etapa Media.
3a478d89-4344-4f97-a704-aa052a6a5418,PAR-022,CIC-2026-PV,2026-07-24,2026-07-27,32.19,7.89,7.338,27.96,Alta,MILPIN-v2.0,aceptada,0.0,0.0,0.0,Alta,Gravedad -> Microaspersion,0.93,0.91,Patron historico + indices climaticos: riego optimo en 4 dias evita estres hidrico en etapa Final.
7b9e8e89-de51-45e5-a758-7e8516d3a627,PAR-022,CIC-2026-PV,2026-09-03,2026-09-07,25.75,6.57,5.979,19.11,Media,MILPIN-v1.2,modificada,0.0,0.0,0.0,Alta,Mantener sistema actual,0.81,0.82,ETo proyectada 6.6 mm/dia (horizonte 7 dias). Kc=0.91 etapa Final. Aplicar lamina 26 mm.
9cd445d5-9812-4194-a206-76ba5ea14886,PAR-022,CIC-2026-PV,2026-06-08,2026-06-09,27.83,9.09,9.635,21.8,Media,MILPIN-v1.2,aceptada,0.0,0.0,0.0,Media,Mantener sistema actual,0.82,0.89,ETo proyectada 9.1 mm/dia (horizonte 7 dias). Kc=1.06 etapa Media. Aplicar lamina 28 mm.
2ae25c31-dc98-4e0a-a029-761c742c5514,PAR-022,CIC-2026-PV,2026-08-16,2026-08-17,15.64,7.42,6.678,8.07,Alta,MILPIN-v1.3,aceptada,0.0,0.0,0.0,Baja,Gravedad -> Goteo,0.81,0.75,Balance hidrico acumulado indica deficit de 8.1 mm. Riego preventivo recomendado en 2 dias.
bb05e671-8bb8-47d9-a67a-96ddaa46b708,PAR-022,CIC-2026-PV,2026-05-15,2026-05-16,30.38,8.15,8.802,23.82,Alta,MILPIN-v1.2,modificada,0.0,0.0,0.0,Alta,Mantener sistema actual,0.76,0.84,Score optimizacion 0.76: migracion Mantener sistema actual proyecta ahorro 0% consumo anual con payback < 2 ciclos.
49022ede-d085-402d-bf99-17845695de24,PAR-023,CIC-2025-PV,2025-08-16,2025-08-20,30.38,7.57,4.466,20.46,Alta,MILPIN-v1.2,sin_respuesta,2479.2,4165.06,765.08,Baja,Microaspersion -> Goteo,0.37,0.42,ETo proyectada 7.6 mm/dia (horizonte 7 dias). Kc=0.59 etapa Final. Aplicar lamina 30 mm.
f548a2b6-1219-45e6-9658-1ccf14d90148,PAR-023,CIC-2025-PV,2025-09-06,2025-09-07,24.15,6.76,3.853,20.17,Alta,MILPIN-v1.3,aceptada,1971.1,3311.45,608.28,Media,Gravedad -> Goteo,0.39,0.44,FAO-56 detecta inicio etapa media con Kc=0.57. Incrementar lamina un 28% respecto evento anterior.
dae5abca-e3b9-491c-b594-e3826f388ba5,PAR-023,CIC-2025-PV,2025-04-14,2025-04-19,23.67,7.85,7.041,18.59,Media,MILPIN-v1.2,aceptada,1932.9,3247.27,596.49,Alta,Microaspersion -> Goteo,0.6,0.42,Score optimizacion 0.60: migracion Microaspersion -> Goteo proyecta ahorro 28% consumo anual con payback < 2 ciclos.
817c623c-07fd-40b2-a34e-5c3ea5a72d63,PAR-023,CIC-2025-OI,2025-11-20,2025-11-21,14.65,3.69,2.262,5.68,Baja,MILPIN-v2.0,modificada,1195.7,2008.78,368.99,Baja,Aspersion -> Goteo,0.69,0.45,Score optimizacion 0.69: migracion Aspersion -> Goteo proyecta ahorro 28% consumo anual con payback < 2 ciclos.
7f92cdd0-f54d-4830-a6b5-695d06767e67,PAR-023,CIC-2025-OI,2026-03-25,2026-03-27,31.4,5.66,3.566,26.38,Media,MILPIN-v1.3,modificada,2563.2,4306.18,791.0,Baja,Gravedad -> Goteo,0.46,0.74,Score optimizacion 0.46: migracion Gravedad -> Goteo proyecta ahorro 28% consumo anual con payback < 2 ciclos.
c5767312-7c39-4148-8553-ae7dd8d3f85c,PAR-023,CIC-2025-OI,2025-12-25,2025-12-26,27.75,3.23,3.779,24.58,Media,MILPIN-v1.2,rechazada,2265.3,3805.7,699.07,Baja,Gravedad -> Microaspersion,0.67,0.62,FAO-56 detecta inicio etapa media con Kc=1.17. Incrementar lamina un 28% respecto evento anterior.
ea711d2d-26a6-4503-b082-02ad1f3502bf,PAR-023,CIC-2025-OI,2026-01-18,2026-01-20,35.36,3.51,4.282,25.85,Media,MILPIN-v1.2,aceptada,2886.0,4848.48,890.62,Alta,Aspersion -> Goteo,0.48,0.56,Balance hidrico acumulado indica deficit de 25.9 mm. Riego preventivo recomendado en 6 dias.
0df35a0f-0d00-4c58-afdb-90077ce15e6d,PAR-023,CIC-2025-OI,2026-04-07,2026-04-12,15.84,7.8,4.758,10.14,Media,MILPIN-v2.0,modificada,1293.1,2172.41,399.05,Baja,Gravedad -> Goteo,0.67,0.57,Patron historico + indices climaticos: riego optimo en 3 dias evita estres hidrico en etapa Final.
072abed1-a2dd-4b7e-9534-c3d12828608c,PAR-023,CIC-2026-PV,2026-08-23,2026-08-25,28.6,7.73,4.406,19.27,Baja,MILPIN-v1.2,aceptada,758.3,1273.94,234.01,Media,Microaspersion -> Goteo,0.94,0.95,Optimizacion turno nocturno 22-06 h: reduce evaporacion estimada 12-15%. Deficit actual 19.3 mm.
9acd4c3a-5c55-46b9-bbaa-7677f94ef7d0,PAR-023,CIC-2026-PV,2026-09-30,2026-10-03,34.53,6.82,4.092,26.04,Media,MILPIN-v2.0,aceptada,914.9,1537.03,282.34,Alta,Gravedad -> Microaspersion,0.9,0.81,Optimizacion turno nocturno 22-06 h: reduce evaporacion estimada 12-15%. Deficit actual 26.0 mm.
98fa02af-6b19-4b2c-82d9-9cc86cca67c2,PAR-023,CIC-2026-PV,2026-10-05,2026-10-09,27.5,4.95,3.019,19.67,Media,MILPIN-v2.0,aceptada,729.6,1225.73,225.15,Alta,Gravedad -> Goteo,0.87,0.78,Balance hidrico acumulado indica deficit de 19.7 mm. Riego preventivo recomendado en 5 dias.
ddaa4a32-c64c-412f-97fb-d0272b333399,PAR-023,CIC-2026-PV,2026-06-13,2026-06-16,20.31,8.82,8.908,15.4,Alta,MILPIN-v1.3,aceptada,538.6,904.85,166.21,Baja,Microaspersion -> Goteo,0.82,0.75,ETo proyectada 8.8 mm/dia (horizonte 7 dias). Kc=1.01 etapa Final. Aplicar lamina 20 mm.
76409ce1-866d-4c2c-9ffe-be98a06e41cd,PAR-023,CIC-2026-PV,2026-07-27,2026-07-28,11.85,8.28,4.802,6.35,Baja,MILPIN-v2.0,aceptada,313.2,526.18,96.65,Baja,Mantener sistema actual,0.77,0.86,ETo proyectada 8.3 mm/dia (horizonte 7 dias). Kc=0.58 etapa Final. Aplicar lamina 12 mm.
614d6252-2134-4259-a6e2-f9a53fa009c3,PAR-024,CIC-2025-PV,2025-05-20,2025-05-23,25.84,8.69,9.82,16.47,Alta,MILPIN-v1.2,rechazada,1128.4,1895.71,348.22,Media,Aspersion -> Goteo,0.32,0.71,Deficit acumulado 16.5 mm supera umbral critico. Riego urgente antes de 3 dias para evitar dano.
ce204e88-94b3-45d7-a010-10b6ce4dcf48,PAR-024,CIC-2025-PV,2025-04-19,2025-04-21,9.29,7.15,7.901,5.73,Alta,MILPIN-v1.3,modificada,407.0,683.76,125.6,Baja,Microaspersion -> Goteo,0.59,0.5,Balance hidrico acumulado indica deficit de 5.7 mm. Riego preventivo recomendado en 6 dias.
d60250ee-074b-4baa-92d3-11702f0225d8,PAR-024,CIC-2025-PV,2025-05-31,2025-06-03,21.65,8.74,6.205,18.45,Alta,MILPIN-v1.3,aceptada,943.0,1584.24,291.01,Alta,Gravedad -> Microaspersion,0.63,0.57,FAO-56 detecta inicio etapa media con Kc=0.71. Incrementar lamina un 9% respecto evento anterior.
97157550-231d-4fb4-8455-7776aba7caf9,PAR-024,CIC-2025-PV,2025-05-06,2025-05-08,31.01,8.25,9.322,23.28,Alta,MILPIN-v1.3,rechazada,1354.1,2274.89,417.88,Alta,Mantener sistema actual,0.4,0.45,Optimizacion turno nocturno 22-06 h: reduce evaporacion estimada 12-15%. Deficit actual 23.3 mm.
3c29c7c1-8b90-4321-ae6c-39a7a61d8c3d,PAR-024,CIC-2025-PV,2025-03-17,2025-03-20,24.67,6.23,2.243,18.92,Media,MILPIN-v1.2,sin_respuesta,1080.0,1814.4,333.29,Baja,Gravedad -> Goteo,0.55,0.64,FAO-56 detecta inicio etapa media con Kc=0.36. Incrementar lamina un 9% respecto evento anterior.
