id_recomendacion,id_parcela,id_cultivo,fecha_generacion,fecha_riego_sugerida,lamina_recomendada_mm,eto_referencia,etc_calculada,deficit_acumulado_mm,dias_sin_riego,nivel_urgencia,algoritmo_version,aceptada,lamina_ejecutada_mm,parametros_json
7f01271e-5d13-4272-9d3c-cb11d8e6e6af,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,08335fd5-4745-4f08-bba5-eae27b47214f,2024-05-26T03:56:59+00:00,2024-06-02,118.9,8.357,9.396,30.94,11,moderado,fao56-v0.2,modificada,123.70,"{""eto_mm"": 8.357, ""kc"": 1.124, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.168, ""profundidad_raiz_cm"": 37}"
0abdcb84-a673-46e8-80cd-7dab0017c369,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,0543177f-a27b-4e03-94fc-b67cd11c1346,2025-07-08T22:30:59+00:00,2025-07-11,142.52,6.964,6.841,76.68,10,moderado,fao56-v0.2,pendiente,,"{""eto_mm"": 6.964, ""kc"": 0.982, ""cultivo"": ""Algodón"", ""humedad_suelo_pct"": 0.305, ""profundidad_raiz_cm"": 37}"
1bbacf56-0e6b-4184-a422-e3aef0f36783,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2023-10-27T21:58:59+00:00,2023-11-03,49.3,9.435,4.905,79.41,7,moderado,fao56-v0.2,pendiente,,"{""eto_mm"": 9.435, ""kc"": 0.52, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.378, ""profundidad_raiz_cm"": 37}"
5f17220f-fb88-4fb0-8236-4b583a0cec34,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,665d7746-fa81-4c11-a29f-d5ad07de4cda,2026-04-05T16:45:59+00:00,2026-04-07,50.87,5.845,4.199,69.72,11,moderado,fao56-v0.2,aceptada,50.87,"{""eto_mm"": 5.845, ""kc"": 0.718, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.263, ""profundidad_raiz_cm"": 37}"
e3aea325-edc1-463a-8921-45ef2100ac7c,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2022-04-09T07:10:59+00:00,2022-04-15,74.68,3.679,3.799,52.5,10,moderado,fao56-v0.2,modificada,66.91,"{""eto_mm"": 3.679, ""kc"": 1.033, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.333, ""profundidad_raiz_cm"": 37}"
b15f2f28-2d51-4a78-a337-2d0b82eb61da,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,665d7746-fa81-4c11-a29f-d5ad07de4cda,2025-09-01T12:32:59+00:00,2025-09-07,71.1,11.942,8.096,3.59,3,preventivo,fao56-v0.2,pendiente,,"{""eto_mm"": 11.942, ""kc"": 0.678, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.317, ""profundidad_raiz_cm"": 37}"
43281e4b-ef1c-4639-903e-978fe9e4a4d9,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,665d7746-fa81-4c11-a29f-d5ad07de4cda,2024-06-20T21:30:59+00:00,2024-06-21,39.64,5.488,4.161,16.84,10,preventivo,fao56-v0.2,aceptada,39.64,"{""eto_mm"": 5.488, ""kc"": 0.758, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.396, ""profundidad_raiz_cm"": 37}"
6d824fe9-c14d-4412-8ed3-07ae19c76e30,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2026-02-20T09:20:59+00:00,2026-02-24,17.7,5.579,5.096,36.6,8,moderado,fao56-v0.2,aceptada,17.70,"{""eto_mm"": 5.579, ""kc"": 0.913, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.333, ""profundidad_raiz_cm"": 37}"
38e913ee-ee57-402c-a97b-c17a5b2aba6f,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2026-02-28T22:16:59+00:00,2026-03-04,63.62,6.835,6.413,29.08,7,preventivo,fao56-v0.2,aceptada,63.62,"{""eto_mm"": 6.835, ""kc"": 0.938, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.285, ""profundidad_raiz_cm"": 37}"
aebfb47b-2290-499c-bd9a-f89a34d04b21,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,dfdc996a-824e-42d0-8b0d-5e1d805bcf95,2024-10-14T09:42:59+00:00,2024-10-15,64.95,7.168,5.295,25.18,17,preventivo,fao56-v0.2,aceptada,64.95,"{""eto_mm"": 7.168, ""kc"": 0.739, ""cultivo"": ""Uva"", ""humedad_suelo_pct"": 0.211, ""profundidad_raiz_cm"": 37}"
bb82c0aa-29f2-4b58-98aa-45715c1acbbd,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,0543177f-a27b-4e03-94fc-b67cd11c1346,2023-11-17T00:02:59+00:00,2023-11-23,49.71,6.033,4.505,55.47,3,moderado,fao56-v0.2,ignorada,,"{""eto_mm"": 6.033, ""kc"": 0.747, ""cultivo"": ""Algodón"", ""humedad_suelo_pct"": 0.188, ""profundidad_raiz_cm"": 37}"
8131ad25-4ffa-4dd0-bb34-46719117e28a,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,0543177f-a27b-4e03-94fc-b67cd11c1346,2025-03-13T09:16:59+00:00,2025-03-20,24.67,6.956,2.843,20.36,9,preventivo,fao56-v0.2,aceptada,24.67,"{""eto_mm"": 6.956, ""kc"": 0.409, ""cultivo"": ""Algodón"", ""humedad_suelo_pct"": 0.359, ""profundidad_raiz_cm"": 37}"
3dc51248-6c90-4edd-b97c-6922e84d2cc5,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,dfdc996a-824e-42d0-8b0d-5e1d805bcf95,2021-08-04T04:07:59+00:00,2021-08-05,30.14,6.901,4.072,32.23,4,moderado,fao56-v0.2,modificada,33.71,"{""eto_mm"": 6.901, ""kc"": 0.59, ""cultivo"": ""Uva"", ""humedad_suelo_pct"": 0.265, ""profundidad_raiz_cm"": 37}"
ff68558d-b197-4a2d-b349-12e569ae5996,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,0543177f-a27b-4e03-94fc-b67cd11c1346,2025-09-01T05:03:59+00:00,2025-09-03,113.62,7.437,8.417,26.76,8,preventivo,fao56-v0.2,aceptada,113.62,"{""eto_mm"": 7.437, ""kc"": 1.132, ""cultivo"": ""Algodón"", ""humedad_suelo_pct"": 0.23, ""profundidad_raiz_cm"": 37}"
95d7fa51-4eda-4acd-8b61-a77744edbe25,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,665d7746-fa81-4c11-a29f-d5ad07de4cda,2022-05-04T06:26:59+00:00,2022-05-07,114.76,11.702,7.421,43.81,3,moderado,fao56-v0.2,ignorada,,"{""eto_mm"": 11.702, ""kc"": 0.634, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.162, ""profundidad_raiz_cm"": 37}"
8755006b-a009-4271-923b-ab32517d0fec,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,dfdc996a-824e-42d0-8b0d-5e1d805bcf95,2023-01-03T19:00:59+00:00,2023-01-09,43.58,6.632,3.167,58.67,7,moderado,fao56-v0.2,aceptada,43.58,"{""eto_mm"": 6.632, ""kc"": 0.478, ""cultivo"": ""Uva"", ""humedad_suelo_pct"": 0.298, ""profundidad_raiz_cm"": 37}"
4d029563-3e34-4804-97e2-9da2f6b1b6f0,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,665d7746-fa81-4c11-a29f-d5ad07de4cda,2022-03-06T16:33:59+00:00,2022-03-07,71.96,8.452,8.178,62.0,3,moderado,fao56-v0.2,ignorada,,"{""eto_mm"": 8.452, ""kc"": 0.968, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.352, ""profundidad_raiz_cm"": 37}"
df1affad-fc39-4e5e-b109-37645f16f4ba,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,665d7746-fa81-4c11-a29f-d5ad07de4cda,2022-12-02T02:04:59+00:00,2022-12-06,45.44,3.555,2.687,54.91,17,moderado,fao56-v0.2,aceptada,45.44,"{""eto_mm"": 3.555, ""kc"": 0.756, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.324, ""profundidad_raiz_cm"": 37}"
e8dfe472-43e5-4fa3-b8b3-e808f7e30b48,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2022-11-16T21:34:59+00:00,2022-11-21,43.5,5.822,3.387,60.7,15,moderado,fao56-v0.2,modificada,53.97,"{""eto_mm"": 5.822, ""kc"": 0.582, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.371, ""profundidad_raiz_cm"": 37}"
98d9f49e-2882-4195-8432-9e8315bc1518,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,dfdc996a-824e-42d0-8b0d-5e1d805bcf95,2024-03-23T20:01:59+00:00,2024-03-24,33.49,5.319,3.682,50.0,16,moderado,fao56-v0.2,aceptada,33.49,"{""eto_mm"": 5.319, ""kc"": 0.692, ""cultivo"": ""Uva"", ""humedad_suelo_pct"": 0.243, ""profundidad_raiz_cm"": 37}"
ff763fef-e798-46e8-ae05-c185f22812d1,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,0543177f-a27b-4e03-94fc-b67cd11c1346,2021-10-02T00:01:59+00:00,2021-10-08,25.93,10.674,12.195,58.56,12,moderado,fao56-v0.2,aceptada,25.93,"{""eto_mm"": 10.674, ""kc"": 1.142, ""cultivo"": ""Algodón"", ""humedad_suelo_pct"": 0.335, ""profundidad_raiz_cm"": 37}"
38108fac-f62d-483e-9b4d-57d9626ea74b,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2023-09-15T22:26:59+00:00,2023-09-19,74.25,5.535,3.8,29.41,11,preventivo,fao56-v0.2,aceptada,74.25,"{""eto_mm"": 5.535, ""kc"": 0.687, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.16, ""profundidad_raiz_cm"": 37}"
18c6af71-68b7-454b-8019-1f549b44a4fb,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,0543177f-a27b-4e03-94fc-b67cd11c1346,2022-07-04T05:52:59+00:00,2022-07-08,19.07,8.895,7.232,61.63,10,moderado,fao56-v0.2,aceptada,19.07,"{""eto_mm"": 8.895, ""kc"": 0.813, ""cultivo"": ""Algodón"", ""humedad_suelo_pct"": 0.271, ""profundidad_raiz_cm"": 37}"
ecc1ce96-0ff0-4587-a631-d5741d9339b1,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,dfdc996a-824e-42d0-8b0d-5e1d805bcf95,2023-11-01T13:35:59+00:00,2023-11-03,51.57,5.374,4.55,87.92,3,critico,fao56-v0.2,modificada,58.03,"{""eto_mm"": 5.374, ""kc"": 0.847, ""cultivo"": ""Uva"", ""humedad_suelo_pct"": 0.225, ""profundidad_raiz_cm"": 37}"
5740aab2-c26e-4d64-942c-37069856cdf6,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,665d7746-fa81-4c11-a29f-d5ad07de4cda,2022-02-03T06:11:59+00:00,2022-02-07,35.29,5.868,4.68,26.42,16,preventivo,fao56-v0.2,pendiente,,"{""eto_mm"": 5.868, ""kc"": 0.798, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.315, ""profundidad_raiz_cm"": 37}"
186e04b6-70a0-4238-a0b5-94b13828286a,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,665d7746-fa81-4c11-a29f-d5ad07de4cda,2021-10-01T21:39:59+00:00,2021-10-04,117.91,6.386,4.392,27.78,6,preventivo,fao56-v0.2,modificada,143.26,"{""eto_mm"": 6.386, ""kc"": 0.688, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.33, ""profundidad_raiz_cm"": 37}"
5356c2cb-5e36-4ade-bf86-271f508e8ddd,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,665d7746-fa81-4c11-a29f-d5ad07de4cda,2022-11-20T03:05:59+00:00,2022-11-24,87.47,10.21,6.424,68.64,6,moderado,fao56-v0.2,modificada,95.58,"{""eto_mm"": 10.21, ""kc"": 0.629, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.383, ""profundidad_raiz_cm"": 37}"
d22af07e-0de1-48b1-a103-c719fa6ee617,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,665d7746-fa81-4c11-a29f-d5ad07de4cda,2024-02-26T23:54:59+00:00,2024-03-02,23.54,2.275,1.774,24.22,14,preventivo,fao56-v0.2,aceptada,23.54,"{""eto_mm"": 2.275, ""kc"": 0.78, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.378, ""profundidad_raiz_cm"": 37}"
a2c4db4b-510e-4455-9c15-faec886dfe55,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,665d7746-fa81-4c11-a29f-d5ad07de4cda,2023-12-12T23:23:59+00:00,2023-12-18,95.07,3.711,2.244,18.03,8,preventivo,fao56-v0.2,modificada,102.15,"{""eto_mm"": 3.711, ""kc"": 0.605, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.158, ""profundidad_raiz_cm"": 37}"
a35e5922-5d8f-4e54-a9be-87ebbeb5144b,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,08335fd5-4745-4f08-bba5-eae27b47214f,2023-11-16T16:49:59+00:00,2023-11-19,63.27,2.132,1.945,60.83,17,moderado,fao56-v0.2,aceptada,63.27,"{""eto_mm"": 2.132, ""kc"": 0.913, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.319, ""profundidad_raiz_cm"": 37}"
43cb701f-a959-4459-8c35-abcc94ce5c44,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,dfdc996a-824e-42d0-8b0d-5e1d805bcf95,2025-12-05T17:53:59+00:00,2025-12-09,88.5,4.281,2.529,28.86,10,preventivo,fao56-v0.2,modificada,95.26,"{""eto_mm"": 4.281, ""kc"": 0.591, ""cultivo"": ""Uva"", ""humedad_suelo_pct"": 0.369, ""profundidad_raiz_cm"": 37}"
988a66b8-63ee-484d-9b71-fce8e0485b89,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,08335fd5-4745-4f08-bba5-eae27b47214f,2024-06-03T23:29:59+00:00,2024-06-09,82.81,4.971,5.184,90.82,10,critico,fao56-v0.2,aceptada,82.81,"{""eto_mm"": 4.971, ""kc"": 1.043, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.282, ""profundidad_raiz_cm"": 37}"
2f2a299d-dad7-4c05-9fa6-d3832aca00a8,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,665d7746-fa81-4c11-a29f-d5ad07de4cda,2022-10-19T10:50:59+00:00,2022-10-20,69.52,2.964,2.301,27.52,15,preventivo,fao56-v0.2,ignorada,,"{""eto_mm"": 2.964, ""kc"": 0.776, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.203, ""profundidad_raiz_cm"": 37}"
32744cd3-195b-42c7-bdb8-1df73a1eb9cc,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2024-01-18T06:17:59+00:00,2024-01-20,47.5,5.165,4.864,14.28,10,preventivo,fao56-v0.2,aceptada,47.50,"{""eto_mm"": 5.165, ""kc"": 0.942, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.386, ""profundidad_raiz_cm"": 37}"
58128a4e-bcfa-406c-8634-57f82cc61f66,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,08335fd5-4745-4f08-bba5-eae27b47214f,2022-10-28T03:56:59+00:00,2022-10-31,117.63,4.455,4.564,44.82,7,moderado,fao56-v0.2,aceptada,117.63,"{""eto_mm"": 4.455, ""kc"": 1.024, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.166, ""profundidad_raiz_cm"": 37}"
4b0ffee5-244a-4d31-b151-bdf75537f91f,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,dfdc996a-824e-42d0-8b0d-5e1d805bcf95,2023-03-26T20:39:59+00:00,2023-04-02,17.05,10.001,5.834,61.33,3,moderado,fao56-v0.2,pendiente,,"{""eto_mm"": 10.001, ""kc"": 0.583, ""cultivo"": ""Uva"", ""humedad_suelo_pct"": 0.364, ""profundidad_raiz_cm"": 37}"
35cea8f5-2742-4d3f-8fc0-8fd31d41c8a4,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,665d7746-fa81-4c11-a29f-d5ad07de4cda,2024-09-18T01:54:59+00:00,2024-09-23,74.76,8.009,6.965,57.01,6,moderado,fao56-v0.2,pendiente,,"{""eto_mm"": 8.009, ""kc"": 0.87, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.233, ""profundidad_raiz_cm"": 37}"
1971cfc3-b97d-415f-80d2-f9fe77ee9be7,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,0543177f-a27b-4e03-94fc-b67cd11c1346,2022-05-14T03:50:59+00:00,2022-05-15,125.68,7.469,7.691,65.21,8,moderado,fao56-v0.2,aceptada,125.68,"{""eto_mm"": 7.469, ""kc"": 1.03, ""cultivo"": ""Algodón"", ""humedad_suelo_pct"": 0.229, ""profundidad_raiz_cm"": 37}"
060455e1-c6ff-43e1-ba2f-047b037fe718,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,0543177f-a27b-4e03-94fc-b67cd11c1346,2023-03-29T21:32:59+00:00,2023-04-02,69.91,4.493,2.777,24.26,15,preventivo,fao56-v0.2,ignorada,,"{""eto_mm"": 4.493, ""kc"": 0.618, ""cultivo"": ""Algodón"", ""humedad_suelo_pct"": 0.308, ""profundidad_raiz_cm"": 37}"
41ee7760-568d-42e3-98c0-b1600faf0775,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,08335fd5-4745-4f08-bba5-eae27b47214f,2024-05-26T16:49:59+00:00,2024-05-30,31.39,3.16,1.079,87.58,15,critico,fao56-v0.2,aceptada,31.39,"{""eto_mm"": 3.16, ""kc"": 0.342, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.373, ""profundidad_raiz_cm"": 37}"
6fdb9ff2-4031-4864-819a-a9a036ec0efb,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,665d7746-fa81-4c11-a29f-d5ad07de4cda,2023-01-08T01:57:59+00:00,2023-01-10,100.37,4.152,2.959,15.72,13,preventivo,fao56-v0.2,pendiente,,"{""eto_mm"": 4.152, ""kc"": 0.713, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.379, ""profundidad_raiz_cm"": 37}"
a672027c-c249-4396-8f97-4f59b99cb706,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,665d7746-fa81-4c11-a29f-d5ad07de4cda,2023-07-11T23:33:59+00:00,2023-07-15,111.7,6.892,6.748,46.44,15,moderado,fao56-v0.2,pendiente,,"{""eto_mm"": 6.892, ""kc"": 0.979, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.239, ""profundidad_raiz_cm"": 37}"
8cbdca00-3ae5-4d5a-ac00-cc078b8e61f8,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,0543177f-a27b-4e03-94fc-b67cd11c1346,2021-06-26T20:29:59+00:00,2021-06-30,64.08,9.17,6.755,18.86,12,preventivo,fao56-v0.2,pendiente,,"{""eto_mm"": 9.17, ""kc"": 0.737, ""cultivo"": ""Algodón"", ""humedad_suelo_pct"": 0.37, ""profundidad_raiz_cm"": 37}"
4d72c1d6-0cf9-486a-a514-41a3dcea43cc,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,0543177f-a27b-4e03-94fc-b67cd11c1346,2021-12-18T13:19:59+00:00,2021-12-24,42.84,9.256,9.277,33.39,10,moderado,fao56-v0.2,ignorada,,"{""eto_mm"": 9.256, ""kc"": 1.002, ""cultivo"": ""Algodón"", ""humedad_suelo_pct"": 0.203, ""profundidad_raiz_cm"": 37}"
a6f5c611-1244-45b9-a3be-dbfcc277be61,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,08335fd5-4745-4f08-bba5-eae27b47214f,2025-10-31T00:47:59+00:00,2025-11-01,14.4,8.577,3.086,8.19,14,preventivo,fao56-v0.2,aceptada,14.40,"{""eto_mm"": 8.577, ""kc"": 0.36, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.168, ""profundidad_raiz_cm"": 37}"
12b14a4d-7339-4f8a-94e1-99d37526d224,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2022-05-05T21:32:59+00:00,2022-05-07,89.49,5.156,3.363,37.19,11,moderado,fao56-v0.2,ignorada,,"{""eto_mm"": 5.156, ""kc"": 0.652, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.284, ""profundidad_raiz_cm"": 37}"
3ea07569-14b9-4705-ac3b-d3a204145c22,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,08335fd5-4745-4f08-bba5-eae27b47214f,2026-04-24T01:14:59+00:00,2026-04-26,91.22,7.061,3.394,62.37,8,moderado,fao56-v0.2,aceptada,91.22,"{""eto_mm"": 7.061, ""kc"": 0.481, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.394, ""profundidad_raiz_cm"": 37}"
fb4b4dee-45ec-4046-a23e-e00f9c8fb422,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,edc7409e-c2e5-4acd-be6f-1b9a453768c3,2025-08-09T15:31:59+00:00,2025-08-11,10.97,6.197,6.994,24.92,3,preventivo,fao56-v0.2,aceptada,10.97,"{""eto_mm"": 6.197, ""kc"": 1.129, ""cultivo"": ""Frijol"", ""humedad_suelo_pct"": 0.38, ""profundidad_raiz_cm"": 37}"
08674b20-9ad2-4615-a231-1ab9fa4b2014,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,08335fd5-4745-4f08-bba5-eae27b47214f,2021-12-27T18:07:59+00:00,2021-12-28,92.6,6.497,2.628,12.04,6,preventivo,fao56-v0.2,aceptada,92.60,"{""eto_mm"": 6.497, ""kc"": 0.404, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.315, ""profundidad_raiz_cm"": 37}"
29490f9b-a24c-42b3-83e8-6f971713d71d,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,665d7746-fa81-4c11-a29f-d5ad07de4cda,2021-11-06T02:27:59+00:00,2021-11-10,38.55,2.595,2.57,27.72,17,preventivo,fao56-v0.2,aceptada,38.55,"{""eto_mm"": 2.595, ""kc"": 0.99, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.256, ""profundidad_raiz_cm"": 37}"
87708485-4681-4653-8dce-1fa5d3b65cb3,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,dfdc996a-824e-42d0-8b0d-5e1d805bcf95,2022-07-10T05:00:59+00:00,2022-07-17,28.7,6.413,4.592,86.4,17,critico,fao56-v0.2,pendiente,,"{""eto_mm"": 6.413, ""kc"": 0.716, ""cultivo"": ""Uva"", ""humedad_suelo_pct"": 0.231, ""profundidad_raiz_cm"": 37}"
6c7ed6c8-f3e2-4979-9c60-ad5961f203a4,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,0543177f-a27b-4e03-94fc-b67cd11c1346,2024-10-15T11:02:59+00:00,2024-10-21,65.64,10.029,9.112,86.08,13,critico,fao56-v0.2,aceptada,65.64,"{""eto_mm"": 10.029, ""kc"": 0.909, ""cultivo"": ""Algodón"", ""humedad_suelo_pct"": 0.303, ""profundidad_raiz_cm"": 37}"
ccb2144e-5c32-462a-af05-793b0fe7889e,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,665d7746-fa81-4c11-a29f-d5ad07de4cda,2024-05-22T21:59:59+00:00,2024-05-24,46.47,3.335,3.3,27.07,11,preventivo,fao56-v0.2,aceptada,46.47,"{""eto_mm"": 3.335, ""kc"": 0.989, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.396, ""profundidad_raiz_cm"": 37}"
3b1a7ab4-f627-4be1-a83b-e32c7c6a7824,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,08335fd5-4745-4f08-bba5-eae27b47214f,2022-02-19T21:04:59+00:00,2022-02-22,36.43,5.391,3.057,64.06,17,moderado,fao56-v0.2,ignorada,,"{""eto_mm"": 5.391, ""kc"": 0.567, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.252, ""profundidad_raiz_cm"": 37}"
99aec4c2-1776-46d1-9ce1-eb90529df59e,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,0543177f-a27b-4e03-94fc-b67cd11c1346,2022-08-25T00:31:59+00:00,2022-08-29,26.72,5.677,2.142,44.31,17,moderado,fao56-v0.2,pendiente,,"{""eto_mm"": 5.677, ""kc"": 0.377, ""cultivo"": ""Algodón"", ""humedad_suelo_pct"": 0.294, ""profundidad_raiz_cm"": 37}"
d80b7daf-f03a-4d96-8d7b-106a8b15bad2,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,665d7746-fa81-4c11-a29f-d5ad07de4cda,2023-03-26T02:14:59+00:00,2023-03-30,45.73,6.442,6.026,93.15,14,critico,fao56-v0.2,pendiente,,"{""eto_mm"": 6.442, ""kc"": 0.935, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.339, ""profundidad_raiz_cm"": 37}"
13b41794-1a06-4b92-9a9d-40fc399111ea,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,665d7746-fa81-4c11-a29f-d5ad07de4cda,2023-11-22T23:04:59+00:00,2023-11-29,51.33,3.01,2.427,52.18,4,moderado,fao56-v0.2,pendiente,,"{""eto_mm"": 3.01, ""kc"": 0.806, ""cultivo"": ""Chile"", ""humedad_suelo_pct"": 0.242, ""profundidad_raiz_cm"": 37}"
f447bd1e-63d1-41b5-aa19-ca2a03d49486,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,08335fd5-4745-4f08-bba5-eae27b47214f,2022-07-30T04:35:59+00:00,2022-08-05,52.12,8.488,6.714,37.44,16,moderado,fao56-v0.2,aceptada,52.12,"{""eto_mm"": 8.488, ""kc"": 0.791, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.202, ""profundidad_raiz_cm"": 37}"
4acef558-6add-4de7-92f2-7e7c0e05d4f6,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,08335fd5-4745-4f08-bba5-eae27b47214f,2023-12-20T02:14:59+00:00,2023-12-21,73.8,8.666,7.195,105.0,8,critico,fao56-v0.2,aceptada,73.80,"{""eto_mm"": 8.666, ""kc"": 0.83, ""cultivo"": ""Maíz"", ""humedad_suelo_pct"": 0.237, ""profundidad_raiz_cm"": 37}"
b0b21bde-0f49-47bf-908b-0c9042863a13,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,0543177f-a27b-4e03-94fc-b67cd11c1346,2025-12-10T05:34:59+00:00,2025-12-15,42.25,8.271,8.263,10.36,10,preventivo,fao56-v0.2,aceptada,42.25,"{""eto_mm"": 8.271, ""kc"": 0.999, ""cultivo"": ""Algodón"", ""humedad_suelo_pct"": 0.259, ""profundidad_raiz_cm"": 37}"
cc2ce2c8-9c1a-4d68-a70c-97eb8f2c5ab7,7f7a64f4-7883-45e2-b63e-c1cf53774aaa,dfdc996a-824e-42d0-8b0d-5e1d805bcf95,2022-04-08T05:04:59+00:00,2022-04-09,74.53,4.824,2.704,56.97,16,moderado,fao56-v0.2,aceptada,74.53,"{""eto_mm"": 4.824, ""kc"": 0.561, ""cultivo"": ""Uva"", ""humedad_suelo_pct"": 0.358, ""profundidad_raiz_cm"": 37}"
